2020-11-03 11:04:19 INFO  Log4j:34 - 
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka], Southeast Asia=[Brunei Darussalam, Cambodia, Indonesia, Lao People's Dem. Rep., Malaysia, Myanmar, Philippines, Singapore, Thailand, Timor-Leste, Viet Nam]}, Europe and Central Asia={Central Asia=[Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan, Armenia, Azerbaijan, Georgia, Turkey, Mongolia], Eastern Europe=[Belarus, Bulgaria, Czech Republic, Hungary, Moldova, Republic of, Poland, Romania, Russian Federation, Slovakia, Ukraine], Northern Europe=[Denmark, Estonia, Faroe Islands, Finland, Iceland, Ireland, Latvia, Lithuania, Norway, Sweden, United Kingdom]}}
2020-11-03 11:05:52 INFO  Log4j:55 - Europe and Central Asia
2020-11-03 11:05:52 INFO  Log4j:85 - [Denmark, Estonia, Faroe Islands, Finland, Iceland, Ireland, Latvia, Lithuania, Norway, Sweden, United Kingdom]
2020-11-03 11:05:52 INFO  Log4j:94 - sub_region list: {Central Asia=[Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan, Armenia, Azerbaijan, Georgia, Turkey, Mongolia], Eastern Europe=[Belarus, Bulgaria, Czech Republic, Hungary, Moldova, Republic of, Poland, Romania, Russian Federation, Slovakia, Ukraine], Northern Europe=[Denmark, Estonia, Faroe Islands, Finland, Iceland, Ireland, Latvia, Lithuania, Norway, Sweden, United Kingdom]}
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka], Southeast Asia=[Brunei Darussalam, Cambodia, Indonesia, Lao People's Dem. Rep., Malaysia, Myanmar, Philippines, Singapore, Thailand, Timor-Leste, Viet Nam]}, Europe and Central Asia={Central Asia=[Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan, Armenia, Azerbaijan, Georgia, Turkey, Mongolia], Eastern Europe=[Belarus, Bulgaria, Czech Republic, Hungary, Moldova, Republic of, Poland, Romania, Russian Federation, Slovakia, Ukraine], Northern Europe=[Denmark, Estonia, Faroe Islands, Finland, Iceland, Ireland, Latvia, Lithuania, Norway, Sweden, United Kingdom]}}
2020-11-03 11:05:52 INFO  Log4j:55 - Europe and Central Asia
2020-11-03 11:05:52 INFO  Log4j:85 - 
2020-11-03 11:05:52 INFO  Log4j:91 - Country name list: [Albania]
2020-11-03 11:05:52 INFO  Log4j:94 - sub_region list: {Central Asia=[Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan, Armenia, Azerbaijan, Georgia, Turkey, Mongolia], Eastern Europe=[Belarus, Bulgaria, Czech Republic, Hungary, Moldova, Republic of, Poland, Romania, Russian Federation, Slovakia, Ukraine], Northern Europe=[Denmark, Estonia, Faroe Islands, Finland, Iceland, Ireland, Latvia, Lithuania, Norway, Sweden, United Kingdom], Southern Europe=[Albania]}
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka], Southeast Asia=[Brunei Darussalam, Cambodia, Indonesia, Lao People's Dem. Rep., Malaysia, Myanmar, Philippines, Singapore, Thailand, Timor-Leste, Viet Nam]}, Europe and Central Asia={Central Asia=[Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan, Armenia, Azerbaijan, Georgia, Turkey, Mongolia], Eastern Europe=[Belarus, Bulgaria, Czech Republic, Hungary, Moldova, Republic of, Poland, Romania, Russian Federation, Slovakia, Ukraine], Northern Europe=[Denmark, Estonia, Faroe Islands, Finland, Iceland, Ireland, Latvia, Lithuania, Norway, Sweden, United Kingdom], Southern Europe=[Albania]}}
2020-11-03 11:05:52 INFO  Log4j:55 - Europe and Central Asia
2020-11-03 11:05:52 INFO  Log4j:85 - [Albania]
2020-11-03 11:05:52 INFO  Log4j:91 - Country name list: [Albania, Bosnia and Herzegovina]
2020-11-03 11:05:52 INFO  Log4j:94 - sub_region list: {Central Asia=[Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan, Armenia, Azerbaijan, Georgia, Turkey, Mongolia], Eastern Europe=[Belarus, Bulgaria, Czech Republic, Hungary, Moldova, Republic of, Poland, Romania, Russian Federation, Slovakia, Ukraine], Northern Europe=[Denmark, Estonia, Faroe Islands, Finland, Iceland, Ireland, Latvia, Lithuania, Norway, Sweden, United Kingdom], Southern Europe=[Albania, Bosnia and Herzegovina]}
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka], Southeast Asia=[Brunei Darussalam, Cambodia, Indonesia, Lao People's Dem. Rep., Malaysia, Myanmar, Philippines, Singapore, Thailand, Timor-Leste, Viet Nam]}, Europe and Central Asia={Central Asia=[Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan, Armenia, Azerbaijan, Georgia, Turkey, Mongolia], Eastern Europe=[Belarus, Bulgaria, Czech Republic, Hungary, Moldova, Republic of, Poland, Romania, Russian Federation, Slovakia, Ukraine], Northern Europe=[Denmark, Estonia, Faroe Islands, Finland, Iceland, Ireland, Latvia, Lithuania, Norway, Sweden, United Kingdom], Southern Europe=[Albania, Bosnia and Herzegovina]}}
2020-11-03 11:05:52 INFO  Log4j:55 - Europe and Central Asia
2020-11-03 11:05:52 INFO  Log4j:85 - [Albania, Bosnia and Herzegovina]
2020-11-03 11:05:52 INFO  Log4j:91 - Country name list: [Albania, Bosnia and Herzegovina, Croatia]
2020-11-03 11:05:52 INFO  Log4j:94 - sub_region list: {Central Asia=[Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan, Armenia, Azerbaijan, Georgia, Turkey, Mongolia], Eastern Europe=[Belarus, Bulgaria, Czech Republic, Hungary, Moldova, Republic of, Poland, Romania, Russian Federation, Slovakia, Ukraine], Northern Europe=[Denmark, Estonia, Faroe Islands, Finland, Iceland, Ireland, Latvia, Lithuania, Norway, Sweden, United Kingdom], Southern Europe=[Albania, Bosnia and Herzegovina, Croatia]}
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka], Southeast Asia=[Brunei Darussalam, Cambodia, Indonesia, Lao People's Dem. Rep., Malaysia, Myanmar, Philippines, Singapore, Thailand, Timor-Leste, Viet Nam]}, Europe and Central Asia={Central Asia=[Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan, Armenia, Azerbaijan, Georgia, Turkey, Mongolia], Eastern Europe=[Belarus, Bulgaria, Czech Republic, Hungary, Moldova, Republic of, Poland, Romania, Russian Federation, Slovakia, Ukraine], Northern Europe=[Denmark, Estonia, Faroe Islands, Finland, Iceland, Ireland, Latvia, Lithuania, Norway, Sweden, United Kingdom], Southern Europe=[Albania, Bosnia and Herzegovina, Croatia]}}
2020-11-03 11:05:52 INFO  Log4j:55 - Europe and Central Asia
2020-11-03 11:05:52 INFO  Log4j:85 - [Albania, Bosnia and Herzegovina, Croatia]
2020-11-03 11:05:52 INFO  Log4j:91 - Country name list: [Albania, Bosnia and Herzegovina, Croatia, Cyprus]
2020-11-03 11:05:52 INFO  Log4j:94 - sub_region list: {Central Asia=[Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan, Armenia, Azerbaijan, Georgia, Turkey, Mongolia], Eastern Europe=[Belarus, Bulgaria, Czech Republic, Hungary, Moldova, Republic of, Poland, Romania, Russian Federation, Slovakia, Ukraine], Northern Europe=[Denmark, Estonia, Faroe Islands, Finland, Iceland, Ireland, Latvia, Lithuania, Norway, Sweden, United Kingdom], Southern Europe=[Albania, Bosnia and Herzegovina, Croatia, Cyprus]}
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka], Southeast Asia=[Brunei Darussalam, Cambodia, Indonesia, Lao People's Dem. Rep., Malaysia, Myanmar, Philippines, Singapore, Thailand, Timor-Leste, Viet Nam]}, Europe and Central Asia={Central Asia=[Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan, Armenia, Azerbaijan, Georgia, Turkey, Mongolia], Eastern Europe=[Belarus, Bulgaria, Czech Republic, Hungary, Moldova, Republic of, Poland, Romania, Russian Federation, Slovakia, Ukraine], Northern Europe=[Denmark, Estonia, Faroe Islands, Finland, Iceland, Ireland, Latvia, Lithuania, Norway, Sweden, United Kingdom], Southern Europe=[Albania, Bosnia and Herzegovina, Croatia, Cyprus]}}
2020-11-03 11:05:52 INFO  Log4j:55 - Europe and Central Asia
2020-11-03 11:05:52 INFO  Log4j:85 - [Albania, Bosnia and Herzegovina, Croatia, Cyprus]
2020-11-03 11:05:52 INFO  Log4j:91 - Country name list: [Albania, Bosnia and Herzegovina, Croatia, Cyprus, Greece]
2020-11-03 11:05:52 INFO  Log4j:94 - sub_region list: {Central Asia=[Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan, Armenia, Azerbaijan, Georgia, Turkey, Mongolia], Eastern Europe=[Belarus, Bulgaria, Czech Republic, Hungary, Moldova, Republic of, Poland, Romania, Russian Federation, Slovakia, Ukraine], Northern Europe=[Denmark, Estonia, Faroe Islands, Finland, Iceland, Ireland, Latvia, Lithuania, Norway, Sweden, United Kingdom], Southern Europe=[Albania, Bosnia and Herzegovina, Croatia, Cyprus, Greece]}
2020-11-03 11:05:52 INFO  Log4j:99 - Region data : {Africa and The Middle East={MENA=[Algeria, Bahrain, Egypt, Iran (Islamic Republic of), Iraq, Jordan, Kuwait, Lebanon, Libya, Morocco, Oman, State of Palestine, Qatar, Saudi Arabia, Sudan, Syrian Arab Republic, Tunisia, United Arab Emirates, Yemen], Northern Africa=[Algeria, Egypt, Libya, Morocco, Sudan, Tunisia], Sub-Saharan Africa=null, Eastern Africa=[Burundi, Comoros, Djibouti, Eritrea, Ethiopia, Kenya, Madagascar, Malawi, Mauritius, Mozambique, Rwanda, Seychelles, Somalia, South Sudan, Tanzania, United Republic of, Uganda, Zambia, Zimbabwe], Middle Africa=[Angola, Cameroon, Central African Republic, Chad, Congo, Congo, Dem. Rep. of the, Equatorial Guinea, Gabon, Sao Tome and Principe], Southern Africa=[Botswana, Eswatini, Lesotho, Namibia, South Africa], Western Africa=[Benin, Burkina Faso, Cabo Verde, Côte d'Ivoire, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo], The Middle East=[Bahrain, Iran (Islamic Republic of), Iraq, Israel, Jordan, Kuwait, Lebanon, Oman, Qatar, Saudi Arabia, State of Palestine, Syrian Arab Republic, United Arab Emirates, Yemen]}, America={Central America and the Caribbean=null, Caribbean=[Antigua and Barbuda, Aruba, Bahamas, Barbados, Cayman Islands, Cuba, Curaçao, Dominica, Dominican Republic, Grenada, Haiti, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Sint Maarten (Dutch part), Trinidad and Tobago], Central America=[Belize, Costa Rica, El Salvador, Guatemala, Honduras, Nicaragua, Panama], North America=[Bermuda, Canada, Greenland, Mexico, United States of America], South America=[Argentina, Bolivia (Plurinational State of), Brazil, Chile, Colombia, Ecuador, Guyana, Paraguay, Peru, South Georgia and South Sandwich Islands, Suriname, Uruguay, Venezuela (Bolivarian Rep. of)]}, Asia Pacific={East Asia=[China, China, Hong Kong SAR, China, Macao SAR, China, Taiwan Province of, Japan, Korea, Dem. People's Rep. of, Korea, Republic of], Oceania=[Australia, Fiji, French Polynesia, Kiribati, Marshall Islands, Micronesia, Nauru, New Caledonia, New Zealand, Palau, Papua New Guinea, Samoa, Solomon Islands, Tonga, Tuvalu, Vanuatu], South Asia=[Afghanistan, Bangladesh, Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka], Southeast Asia=[Brunei Darussalam, Cambodia, Indonesia, Lao People's Dem. Rep., Malaysia, Myanmar, Philippines, Singapore, Thailand, Timor-Leste, Viet Nam]}, Europe and Central Asia={Central Asia=[Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan, Armenia, Azerbaijan, Georgia, Turkey, Mongolia], Eastern Europe=[Belarus, Bulgaria, Czech Republic, Hungary, Moldova, Republic of, Poland, Romania, Russian Federation, Slovakia, Ukraine], Northern Europe=[Denmark, Estonia, Faroe Islands, Finland, Iceland, Ireland, Latvia, Lithuania, Norway, Sweden, United Kingdom], Southern Europe=[Albania, Bosnia and Herzegovina, Croatia, Cyprus, Greece]}}
2020-11-03 11:05:52 INFO  Log4j:55 - Europe and Central Asia
2020-11-03 11:05:52 INFO  Log4j:85 - [Albania, Bosnia and Herzegovina, Croatia, Cyprus, Greece]
2020-11-03 11:05:52 INFO  Log4j:91 - Country name list: [Albania, Bosnia and Herzegovina, Croatia, Cyprus, Greece, Italy]
2020-11-03 11:05:52 INFO  Log4j:94 - sub_region list: {Central Asia=[Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan, Armenia, Azerbaijan, Georgia, Turkey, Mongolia], Eastern Europe=[Belarus, Bulgaria, Czech Republic, Hungary, Moldova, Republic of, Poland, Romania, Russian Federation, Slovakia, Ukraine], Northern Europe=[Denmark, Estonia, Faroe Islands, Finland, Iceland, Ireland, Latvia, Lithuania, Norway, Sweden, United Kingdom], Southern Europe=[Albania, Bosnia and Herzegovina, Croatia, Cyprus, Greece, Italy]}
